"exc","inh","means","vars"
0.04,0.05,NaN,NaN
0.049,0.05,0.10121149750785209,0.006568835420911629
0.094,0.05,4.348224096114812,70.32524812077999
0.02,0.05,NaN,NaN
0.067,0.05,3.7794894704392794,162.1748774977858
0.121,0.05,1.3209657271817494,6.053605000578053
0.112,0.05,1.1078912870459632,10.336571532178072
0.202,0.05,0.33510487274840534,4.449396194839344
0.03,0.05,NaN,NaN
0.01,0.05,NaN,NaN
0.148,0.05,0.7293864347466871,4.270735926829417
0.085,0.05,4.374674170266591,78.31462082283387
0.139,0.05,2.9148018571826033,30.378040885073297
0.184,0.05,0.0970528927874085,1.0913224280686362
0.103,0.05,0.5373980577760662,6.049424228200002
0.193,0.05,0.1000766458773814,0.6137779177078428
0.283,0.05,0.08320366646095213,0.6266231786301967
0.166,0.05,0.158009745338231,0.901674980664743
0.292,0.05,0.10718681661476606,0.5279916295515023
0.076,0.05,4.38901649723715,122.55291477158246
0.211,0.05,0.4904832218787617,4.769576305918998
0.157,0.05,6.927915274643959,52.470238578540595
0.256,0.05,0.10750361265382245,0.6009524017023214
0.265,0.05,0.0899239906796787,1.0074334227023751
0.229,0.05,0.09397807756628408,0.42362334749216884
0.13,0.05,1.4058282988252844,12.560841043529775
0.238,0.05,0.11939677296373408,1.2298786889269293
0.274,0.05,0.08320366646095213,0.6266231786301967
0.247,0.05,0.06581686925046691,0.6920013746209613
0.058,0.05,4.863906725195718,31.318532149373993
0.22,0.05,0.11428823833408297,0.7273515938919813
0.175,0.05,0.10856907345055401,0.8263719353388624
0.041,0.05,NaN,NaN
0.031,0.05,NaN,NaN
0.068,0.05,2.8315624680748948,57.02080020587879
0.021,0.05,NaN,NaN
0.095,0.05,2.7256399044771764,42.71631937270756
0.122,0.05,0.9835479225549351,9.925031424288017
0.011,0.05,NaN,NaN
0.14,0.05,0.7237421515739539,4.191265241863506
0.203,0.05,0.2703615951829494,1.4223112733666798
0.104,0.05,1.3479706953956883,24.135657656339877
0.149,0.05,0.8299020452919886,3.7571552200655285
0.05,0.05,0.29547620511763034,0.028421432632420675
0.212,0.05,0.1405189831330649,1.342406940957327
0.284,0.05,0.08320366646095213,0.6266231786301967
0.113,0.05,1.4068302681498464,2.3992640360579283
0.086,0.05,4.206845964547695,66.71557417093275
0.077,0.05,4.37405989846923,57.33880196229292
0.194,0.05,0.16916334197386942,0.8727738569071819
0.293,0.05,0.10607737866275072,0.5017506670805355
0.131,0.05,1.2469500970099825,7.437753626571761
0.257,0.05,0.10750361265382245,0.6009524017023214
0.266,0.05,0.09034025588815872,0.9980270410963861
0.275,0.05,0.08320366646095213,0.6266231786301967
0.23,0.05,0.10257123245172448,0.5060786177161206
0.158,0.05,1.019187638434957,8.825056943056099
0.185,0.05,0.10533330738381899,0.5302477331431911
0.248,0.05,0.07344655940016732,0.6609201354541178
0.167,0.05,0.42724778548538195,4.3953032839961415
0.176,0.05,0.10856907345055401,0.8263719353388624
0.239,0.05,0.12146870840626522,1.2264374275475391
0.059,0.05,4.994033358671495,28.601620580822413
0.221,0.05,0.11376245661505555,0.7282649514224816
0.123,0.05,1.1103935676759091,10.112661095142755
0.042,0.05,NaN,NaN
0.105,0.05,0.5727767189153683,3.680736424026677
0.096,0.05,5.453615658272311,98.56459664111047
0.204,0.05,0.18006592436390503,1.096567288318765
0.069,0.05,3.2894006812925487,56.70181771862018
0.012,0.05,NaN,NaN
0.087,0.05,4.983581149877145,74.44385208992277
0.141,0.05,1.8501864289269183,20.03921421723032
0.213,0.05,0.1690805082951506,1.4421200197938102
0.032,0.05,NaN,NaN
0.022,0.05,NaN,NaN
0.24,0.05,0.12349065997076845,0.9591494854637821
0.294,0.05,0.10607737866275072,0.5017506670805355
0.285,0.05,0.11699510880018883,0.44927738815757146
0.195,0.05,0.2538458158849841,1.3822766929608172
0.258,0.05,0.10750361265382245,0.6009524017023214
0.051,0.05,0.15490284207955143,0.013477834777613131
0.114,0.05,1.4734779768459612,8.12902712913467
0.159,0.05,5.20887018886836,35.23681070874604
0.177,0.05,0.10856907345055401,0.8263719353388624
0.15,0.05,1.0695755253080208,11.263160637003208
0.276,0.05,0.08320366646095213,0.6266231786301967
0.267,0.05,0.09023814783373817,0.9951769602012642
0.249,0.05,0.07344655940016732,0.6609201354541178
0.132,0.05,1.4647001813417029,8.602358368296706
0.078,0.05,4.416332243877082,130.5806849473016
0.186,0.05,0.10508378672376863,0.5262578613192311
0.231,0.05,0.1152645334358757,0.4675469151156193
0.168,0.05,0.09135067512630421,0.7319498958364673
0.06,0.05,6.305337876803039,44.09888701787661
0.222,0.05,0.11230676019098985,0.7020777347182133
0.106,0.05,0.883510657107262,3.3387440887392583
0.124,0.05,1.0063896196863313,7.78762375636113
0.088,0.05,4.259201337763664,114.3412151282549
0.142,0.05,0.8728645349948805,5.955362867395656
0.043,0.05,NaN,NaN
0.097,0.05,3.0186575796281283,61.381437080529686
0.205,0.05,0.11222615195929263,0.7024384893876909
0.013,0.05,NaN,NaN
0.07,0.05,3.8338297351633703,117.68693720540567
0.295,0.05,0.10607737866275072,0.5017506670805355
0.023,0.05,NaN,NaN
0.241,0.05,0.10472566154573716,1.113728838157215
0.052,0.05,0.05308574118929017,0.0012383597990983936
0.033,0.05,NaN,NaN
0.196,0.05,0.11590046301946742,0.7580314275649291
0.16,0.05,2.84909443704118,20.145557195267738
0.286,0.05,0.11699510880018883,0.44927738815757146
0.214,0.05,0.16990457598286254,1.449888399216062
0.178,0.05,0.10131676750040028,0.9360791721899594
0.187,0.05,0.11147131251797292,0.5594513714674539
0.277,0.05,0.08320366646095213,0.6266231786301967
0.268,0.05,0.09044340028189597,0.9984309281676883
0.259,0.05,0.10741426082592628,0.5844594535674642
0.25,0.05,0.07344655940016732,0.6609201354541178
0.115,0.05,0.9281314502945622,1.658997705749408
0.079,0.05,4.4890794606825715,148.5892703007887
0.232,0.05,0.106922733645582,0.5594447509164162
0.151,0.05,0.8212582657327083,4.833629343077388
0.107,0.05,0.9503084457479759,4.149915889140105
0.133,0.05,6.027981294220004,67.412051259715
0.169,0.05,0.09886553754455987,1.1240606060964484
0.044,0.05,NaN,NaN
0.061,0.05,3.5045077014728965,96.4017244513038
0.143,0.05,2.143108743348751,16.36985592708032
0.089,0.05,4.288001416374956,43.904205555492176
0.223,0.05,0.11298255693114999,0.5664045348133562
0.014,0.05,NaN,NaN
0.098,0.05,3.0748226333069897,109.73154353581097
0.024,0.05,NaN,NaN
0.125,0.05,1.0655103137902382,5.023473139486048
0.034,0.05,NaN,NaN
0.197,0.05,0.09851257908380219,0.7267769760642493
0.296,0.05,0.10607737866275072,0.5017506670805355
0.161,0.05,1.9947527947284784,28.094220125713004
