,0.00e+00,1.50e-03,3.00e-03
0,46.336652771807564,17.92568674937084,63.73949086872091
1,46.336652771807564,24.56984476777407,26.545457232057487
2,6.250538365001589,9.640844344880122,2.5233040230292545
