"exc","inh","means","vars"
0.218,0.05,0.18908482474354574,0.018045651353367647
0.047,0.05,0.7465716422691591,0.3783078254034036
0.209,0.05,0.2465480742735084,0.024619100265514848
0.018,0.05,NaN,NaN
0.191,0.05,0.23877397709314477,0.017147085167419314
0.182,0.05,0.1962134135871106,0.015354106949319197
0.119,0.05,0.20964105661717597,0.023811708762415004
0.101,0.05,0.13534388874249187,0.010617749552286438
0.227,0.05,0.1568385687466752,0.012576411209391413
0.272,0.05,0.09048235512483256,0.006271758691215672
0.237,0.05,0.11397885287332825,0.007324452387417521
0.299,0.05,0.1276654725593523,0.008708571061739025
0.281,0.05,0.10206922210691591,0.005691384366857445
0.264,0.05,0.09016508073202466,0.006312400519169241
0.074,0.05,0.1755726461725446,0.017074796402115316
0.155,0.05,0.08229086588709858,0.003942392515103724
0.128,0.05,0.1323580179196964,0.01023349145002197
0.246,0.05,0.09351012094957807,0.006278953561636334
0.056,0.05,0.6185544581031311,0.260124307095733
0.291,0.05,0.17695227410821499,0.014693091482382532
0.038,0.05,NaN,NaN
0.137,0.05,0.11934937629644936,0.008018849227286068
0.084,0.05,0.15502926152271262,0.024001360450528565
0.065,0.05,0.33817921603267254,0.07638316460184649
0.093,0.05,0.20784442375630888,0.02356204023902853
0.201,0.05,0.2557632520390999,0.020039495646505777
0.111,0.05,0.12920126379136365,0.009164144502449761
0.174,0.05,0.1363583298416902,0.009999236057927926
0.255,0.05,0.09056989602418593,0.006233827929095931
0.147,0.05,0.115615190517671,0.008216301321718373
0.028,0.05,NaN,NaN
0.21,0.05,0.23516267801995375,0.023835452391109454
0.164,0.05,0.2571510541785082,0.03597868495846763
0.048,0.05,0.771730724267693,0.39228055773201354
0.219,0.05,0.1847988836466663,0.01813482438967643
0.019,0.05,NaN,NaN
0.12,0.05,0.21487085321826727,0.022577010602399195
0.102,0.05,0.11708886391132038,0.008389766597330251
0.273,0.05,0.09091150302313819,0.0062332512750037155
0.192,0.05,0.24156324931314685,0.01724422759971547
0.183,0.05,0.20462530169176368,0.015496320334178347
0.228,0.05,0.1564057533140248,0.012257233027498387
0.3,0.05,0.12141481406365666,0.00828267509751601
0.075,0.05,0.1744669052638327,0.01792383776762202
0.282,0.05,0.10389560463576308,0.005871273573022702
0.156,0.05,0.08367227034321743,0.0041620512132799535
0.129,0.05,0.12621536455045698,0.00870889372874217
0.057,0.05,0.6474470036329263,0.29620860395712684
0.039,0.05,NaN,NaN
0.138,0.05,0.1132061643516972,0.007516939481787148
0.066,0.05,0.29644391167988143,0.05648432102570363
0.029,0.05,NaN,NaN
0.165,0.05,0.21724740030096729,0.026415379841319007
0.01,0.051,NaN,NaN
0.112,0.051,0.1405234952844683,0.010827011822434725
0.184,0.051,0.21133122520049644,0.01543080060820379
0.274,0.051,0.09194737376276392,0.006154728259192175
0.121,0.051,0.2162516386961164,0.02418778325963126
0.058,0.051,0.5702620111186458,0.24842296412365464
0.292,0.051,0.1790910009299804,0.015509285353055444
0.085,0.051,0.1670194600656587,0.03274892837843149
0.22,0.051,0.18283382247370827,0.01831919537143148
0.04,0.051,NaN,NaN
0.211,0.051,0.2476625529570363,0.025449368873114497
0.094,0.051,0.17991323190448033,0.01796452446082359
0.076,0.051,0.18567883707180458,0.02064922903463109
0.283,0.051,0.11162255090974581,0.00649216445011841
0.049,0.051,0.6276682349326658,0.3012761541604429
0.265,0.051,0.09020079618985617,0.006327684533971816
0.148,0.051,0.10742298612014523,0.007510523523304934
0.02,0.051,NaN,NaN
0.247,0.051,0.09395026168374422,0.0063055048496724496
0.13,0.051,0.12400766691370488,0.00846529055650929
0.166,0.051,0.16466549006550668,0.015629992496948818
0.03,0.051,NaN,NaN
0.103,0.051,0.1242589124321927,0.009087372215092844
0.175,0.051,0.14024848754555996,0.01017068997517631
0.157,0.051,0.08702828239208968,0.004015042616154389
0.229,0.051,0.1615562531309944,0.013056435957367015
0.193,0.051,0.24530762612991835,0.017353107131067805
0.202,0.051,0.2496888715061652,0.019714167051870936
0.067,0.051,0.23501119294570375,0.031339444084109026
0.256,0.051,0.09053658000386525,0.006271894482522056
0.139,0.051,0.12399815200253074,0.009017187853193548
0.238,0.051,0.11008037152144366,0.007245405596551162
0.011,0.051,NaN,NaN
0.113,0.051,0.14572893680940693,0.013512129803891312
0.122,0.051,0.2096889319015422,0.02304796750390323
0.275,0.051,0.09243954031587164,0.006131506279413306
0.185,0.051,0.2163479834112451,0.015815132363397592
0.221,0.051,0.17915360071355804,0.015514535752953054
0.077,0.051,0.20526458671379547,0.023441855005277935
0.095,0.051,0.17985994600049623,0.017816121892366955
0.086,0.051,0.19670750649173493,0.03860598805319565
0.266,0.051,0.09020098240087829,0.0063282042234173086
0.284,0.051,0.11379882866084047,0.006536291333985313
0.293,0.051,0.18155537552796083,0.01656666731559135
0.041,0.051,NaN,NaN
0.212,0.051,0.2352211706847773,0.022994756431377664
0.248,0.051,0.09261955198636881,0.0061980575801666975
0.059,0.051,0.639244010098141,0.29683406738350415
0.104,0.051,0.10792954419329329,0.0071238214558668285
0.23,0.051,0.16080863913171764,0.011316988286080663
0.05,0.051,0.6689377103069086,0.30587099760879427
0.167,0.051,0.14632508206984,0.013671939978126773
0.158,0.051,0.09602964989733424,0.005832538171933977
0.031,0.051,NaN,NaN
0.021,0.051,NaN,NaN
0.14,0.051,0.12687160107291753,0.00893880535127342
0.131,0.051,0.12161658531033472,0.008559640430052733
0.239,0.051,0.10233052788217213,0.006618189326928569
0.149,0.051,0.10394618964144754,0.007546985767605971
0.203,0.051,0.24685537093147344,0.02046659377361701
0.176,0.051,0.1484210566178635,0.011279427121474058
0.194,0.051,0.24443422058599001,0.01741390922164299
0.068,0.051,0.22159131916600874,0.028887284244519622
0.257,0.051,0.09015379796871603,0.006283049498371218
0.012,0.051,NaN,NaN
0.114,0.051,0.15585470470870563,0.014515797816588367
0.276,0.051,0.09260321835144517,0.006024783922726337
0.078,0.051,0.19978216040438393,0.02332794816328993
0.123,0.051,0.2049254524478657,0.0230149080981727
0.096,0.051,0.17397771471295545,0.0168713613013283
0.285,0.051,0.1203368618947239,0.007723652739294433
0.294,0.051,0.18834702249260607,0.01738221069294987
0.213,0.051,0.2249964604413413,0.02188287440755367
0.186,0.051,0.22149244166717647,0.015158744765556093
0.222,0.051,0.17523063131073777,0.015614728746747882
0.231,0.051,0.15796474731356183,0.011101616093481375
0.267,0.051,0.09023899178763416,0.006331714631406661
0.105,0.051,0.1154585676742559,0.00812646045593814
0.249,0.051,0.09191262210872098,0.006139742658659089
0.087,0.051,0.22366400880651532,0.04344519670655652
0.159,0.051,0.11021321926905503,0.007555099754724346
0.042,0.051,NaN,NaN
0.032,0.051,NaN,NaN
0.051,0.051,0.5705487714019376,0.2494037187569542
0.168,0.051,0.132074887396716,0.010593481695017296
0.141,0.051,0.12436666185461767,0.009827305067390562
0.24,0.051,0.10379497554038605,0.006682664027066228
0.06,0.051,0.7089568406472969,0.3296000340090887
0.022,0.051,NaN,NaN
0.177,0.051,0.15504866212688156,0.011834513488113407
0.195,0.051,0.245003960575753,0.01817020944093999
0.132,0.051,0.11490745604997864,0.007199689960055487
0.15,0.051,0.09939691242975182,0.006624272191179786
0.069,0.051,0.21327974463263852,0.027385998093607387
0.204,0.051,0.24670384482946975,0.020805398168155215
0.013,0.051,NaN,NaN
0.258,0.051,0.090154353874438,0.006277568593182211
0.079,0.051,0.2136915312760786,0.025103566105956123
0.124,0.051,0.19653558921958106,0.0202602355139094
0.115,0.051,0.1713400206294631,0.01712261273116131
0.286,0.051,0.12623427142859617,0.007594688116098337
0.277,0.051,0.09437406506067504,0.005998967595652884
0.187,0.051,0.22882516687887308,0.016184779563059016
0.097,0.051,0.16029147856614817,0.014703654920005759
0.232,0.051,0.15175529160590995,0.01113856318031029
0.268,0.051,0.09026276488374554,0.006301317750872739
0.25,0.051,0.09174591546644228,0.006170100018076187
0.16,0.051,0.1442010376547018,0.015604678359737917
0.169,0.051,0.13518574387095617,0.01106368686696968
0.295,0.051,0.20128260779838386,0.021434260218761474
0.214,0.051,0.21790256198640526,0.022657182205710162
0.052,0.051,0.6577112142223482,0.3196874024247802
0.088,0.051,0.2603330727912355,0.045696560000591024
0.106,0.051,0.1222264476053503,0.00914934758046869
0.223,0.051,0.17141234576194836,0.014971353902317823
0.033,0.051,NaN,NaN
0.043,0.051,NaN,NaN
0.142,0.051,0.13505902500706646,0.011050348506134183
0.151,0.051,0.09615397236332728,0.006271463391471016
0.178,0.051,0.1617878445803847,0.012165091055349547
0.07,0.051,0.20327508534507577,0.023288756225901177
0.196,0.051,0.24755076767047093,0.017536695294198594
0.061,0.051,0.7428565353614749,0.370128567183224
0.133,0.051,0.11262777611282568,0.00724263287709765
0.023,0.051,NaN,NaN
0.241,0.051,0.09992139871037722,0.006337177864797021
0.014,0.051,NaN,NaN
0.08,0.051,0.217187325652365,0.03044641664800714
0.125,0.051,0.1922379903444269,0.02032617086203555
0.287,0.051,0.1387130621934808,0.00905598491685757
0.205,0.051,0.2502967650722065,0.022536793337477438
0.259,0.051,0.0902812774976917,0.006281937603245592
0.188,0.051,0.23611163199476895,0.017058345033071933
0.269,0.051,0.0902804321442655,0.0063183225045574986
0.098,0.051,0.15937539485097188,0.016042918072137494
0.116,0.051,0.17937454546422082,0.01912129428489353
0.161,0.051,0.18800328328707464,0.022397900539377163
0.278,0.051,0.09573533905898964,0.005987213814559773
0.251,0.051,0.09102003858551402,0.0061964880464529925
0.233,0.051,0.14373801627517943,0.0094065849709737
0.089,0.051,0.2873786006282106,0.0471884845349746
0.107,0.051,0.11656837011081429,0.008728520777060668
0.034,0.051,NaN,NaN
0.143,0.051,0.12204331281216274,0.00858810646518386
0.071,0.051,0.1896718624386206,0.0215146654199929
0.152,0.051,0.0906375976284717,0.005108863746219054
0.17,0.051,0.1491005845289815,0.01089045869503501
0.296,0.051,0.18755540211702612,0.018920917691271546
0.024,0.051,NaN,NaN
0.062,0.051,0.5349131142244011,0.2302902430882679
0.215,0.051,0.21640773983641548,0.020424515960594934
0.224,0.051,0.16410775900793406,0.014111433154058708
0.053,0.051,0.715385762232482,0.3598326665471273
0.015,0.051,NaN,NaN
0.044,0.051,NaN,NaN
0.179,0.051,0.1720678258316323,0.011925693501070606
0.081,0.051,0.22090586835489393,0.027292388809414498
0.134,0.051,0.10910669815152206,0.007267342531203374
0.197,0.051,0.2501961267747522,0.018699506631556378
0.242,0.051,0.0971039861280221,0.006455967553793357
0.288,0.051,0.14700041794166258,0.011311213746883484
0.126,0.051,0.17328681359534312,0.018158705481928973
0.206,0.051,0.24234384252250527,0.022646180451768895
0.27,0.051,0.09040205453061202,0.006294296247737615
0.26,0.051,0.09013787647184289,0.006296961009389416
0.189,0.051,0.23681121509372907,0.017034204708263945
0.162,0.051,0.23179425751003788,0.02966248620488235
0.117,0.051,0.19896893160058737,0.021861778826512215
0.099,0.051,0.15649760133813723,0.013951807419241164
0.279,0.051,0.09747767739250404,0.005775474935225406
0.09,0.051,0.298895770348996,0.04853546475332674
0.234,0.051,0.13741135348077338,0.009012512178626322
0.035,0.051,NaN,NaN
0.144,0.051,0.12438373504902997,0.009934816496567748
0.153,0.051,0.08470307983310729,0.004410287220043535
0.025,0.051,NaN,NaN
0.171,0.051,0.1568794519955072,0.0130464106262244
0.108,0.051,0.12282521998106542,0.009313433487884078
0.252,0.051,0.09142898065508213,0.006296678157133052
0.016,0.051,NaN,NaN
0.216,0.051,0.20407000864979902,0.019332749333826175
0.054,0.051,0.5497310681634635,0.2378940813702026
0.072,0.051,0.19268667743589926,0.02216102238277811
0.297,0.051,0.16485932242764953,0.015742122832496767
0.063,0.051,0.5536050960908198,0.23739476551094557
0.225,0.051,0.16116778752528502,0.013287991923969138
0.045,0.051,NaN,NaN
0.207,0.051,0.2467466832432577,0.023524290269641344
0.135,0.051,0.11494890941204201,0.007818970702238326
0.198,0.051,0.24414764182070894,0.01767840191565545
0.18,0.051,0.1784596851863888,0.013215815444095466
0.261,0.051,0.0901882268522576,0.00631898843393333
0.082,0.051,0.20217456138018217,0.026405703092741966
0.163,0.051,0.258835853136645,0.03374046142209632
0.243,0.051,0.09583287445843917,0.006362939523532766
0.271,0.051,0.09059620103795356,0.006274078643186851
0.118,0.051,0.20782839694705305,0.023612433178451124
0.289,0.051,0.15749051045397897,0.011876915741368857
0.127,0.051,0.1468929863461496,0.013279301885505353
0.1,0.051,0.1467252620921018,0.012217963830395561
0.19,0.051,0.236442266873815,0.016630083304498413
0.28,0.051,0.10030493166974229,0.005724099193689549
0.026,0.051,NaN,NaN
0.091,0.051,0.2599891161759314,0.038775442900548115
0.145,0.051,0.12270831547967397,0.009198583982322034
0.154,0.051,0.09105820145163282,0.00614669566766701
0.036,0.051,NaN,NaN
0.235,0.051,0.13265421917800072,0.00880366240654711
0.017,0.051,NaN,NaN
0.253,0.051,0.09091071745892546,0.006216846704328726
0.055,0.051,0.5736322744710491,0.25398813230789974
0.109,0.051,0.1259693222330927,0.009166554536006436
0.172,0.051,0.14754622100453005,0.01146505489344063
0.226,0.051,0.1638787198235679,0.013490622211487656
0.298,0.051,0.1481986880133404,0.013058634088819215
0.217,0.051,0.202532500324046,0.019866552881667044
0.046,0.051,0.48192529619165153,0.18451736193008902
0.073,0.051,0.18168568296480397,0.021244950352122843
0.136,0.051,0.11743976770968213,0.008172388232731956
0.199,0.051,0.24582277215745643,0.018353804682746094
0.262,0.051,0.09008214936175514,0.0062915457317470865
0.064,0.051,0.4810265822951649,0.19851592026731887
0.164,0.051,0.26638292615012216,0.036414746909653725
0.119,0.051,0.21318318953963716,0.023872723459769058
0.208,0.051,0.25337160113164664,0.024711035028302516
0.181,0.051,0.18791311768311875,0.013985012714306121
0.101,0.051,0.13759322374633204,0.011025030770574163
0.083,0.051,0.17982511997542142,0.024640260440638658
0.244,0.051,0.09390535815007525,0.006187607729485989
0.272,0.051,0.09079076386302096,0.00624214898539577
0.128,0.051,0.13832465604271954,0.011605781323340478
0.29,0.051,0.17249168923879374,0.014581415336028502
0.155,0.051,0.08451095973779742,0.004106155639479984
0.018,0.051,NaN,NaN
0.037,0.051,NaN,NaN
0.027,0.051,NaN,NaN
0.191,0.051,0.24699438800848758,0.017708902075166833
0.092,0.051,0.2350812487880114,0.030931240961699916
0.254,0.051,0.09070362200663555,0.006258406113356653
0.146,0.051,0.1215632092156035,0.01032024345988552
0.056,0.051,0.7276940645724539,0.36416172060181057
0.281,0.051,0.10448198422516326,0.005821594823569783
0.173,0.051,0.13999922949948387,0.010613401344747891
0.236,0.051,0.12240269939624435,0.008102014398706234
0.218,0.051,0.19155193475781868,0.018504843168731393
0.11,0.051,0.13109506952442274,0.00938172023998046
0.047,0.051,0.8786831810283126,0.5189731635264206
0.137,0.051,0.12004050939532478,0.008901287446499784
0.227,0.051,0.15884307261889832,0.012773102664445302
0.065,0.051,0.3060070939684145,0.06527544679479123
0.263,0.051,0.09016072334294575,0.006299842326708249
0.299,0.051,0.13886514302777755,0.010870033293180937
0.182,0.051,0.1939757954027465,0.013681083473358868
0.074,0.051,0.171475358272493,0.018166398708183235
0.2,0.051,0.2533444322429827,0.019700822961925085
0.102,0.051,0.11723194947462841,0.008786694910026588
0.245,0.051,0.09492076472172298,0.006243458713232263
0.165,0.051,0.2197516705303731,0.028749164743496227
0.12,0.051,0.21099414109168463,0.024338154610312027
0.209,0.051,0.2463608773353326,0.023924252319650324
0.019,0.051,NaN,NaN
0.156,0.051,0.08420687507513644,0.0037843987256324504
0.129,0.051,0.12932578821547733,0.009685764374520142
0.038,0.051,NaN,NaN
0.255,0.051,0.09060077437286358,0.006290777310422124
0.084,0.051,0.162063579761843,0.029556896527504813
0.192,0.051,0.24282978976446104,0.017758208251796147
0.028,0.051,NaN,NaN
0.273,0.051,0.09152049555947303,0.006257363519888305
0.291,0.051,0.17754311995645217,0.016111026389079734
0.057,0.051,0.7627515128080818,0.42601068489524874
0.147,0.051,0.11188367528591707,0.007905942993249862
0.093,0.051,0.21360057593564702,0.02657874300442045
