"exc","inh","means","vars"
0.017,0.052,NaN,NaN
0.161,0.052,0.9246511338295781,4.508849260616393
0.114,0.052,1.541730854301811,8.075665395127851
0.066,0.052,3.7062299350415007,92.95875388860034
0.018,0.052,NaN,NaN
0.162,0.052,0.915060652486976,3.4994296775870377
0.115,0.052,1.8085911067141227,13.115482421308913
0.067,0.052,3.3559728697644884,75.97507842851003
0.019,0.052,NaN,NaN
0.163,0.052,1.2084799158221347,3.2201781177827926
0.116,0.052,2.2283631083894155,15.03466503741985
0.02,0.052,NaN,NaN
0.068,0.052,14.827735539397747,293.7067466042166
0.164,0.052,0.905258419934599,3.3124716210535414
0.117,0.052,1.5353886225525928,7.644302842078752
0.021,0.052,NaN,NaN
0.069,0.052,7.3655590796833215,112.87201900572514
0.165,0.052,1.2081050564573204,5.229231306034769
0.118,0.052,1.3445173183045447,5.99529171569732
0.022,0.052,NaN,NaN
0.07,0.052,5.908995130898294,72.97782208396598
0.166,0.052,0.6485801648149788,1.3774899632764095
0.119,0.052,2.120373928805305,12.59791029890797
0.023,0.052,NaN,NaN
0.071,0.052,6.443411077475375,71.50722872465695
0.12,0.052,2.3471547420676218,11.57813355305988
0.024,0.052,NaN,NaN
0.167,0.052,0.7123706731724159,1.4759694313810283
0.072,0.052,6.002778400542364,92.61794459959353
0.121,0.052,3.365639557400703,29.024814627986256
0.025,0.052,NaN,NaN
0.168,0.052,0.5346736672257736,1.2195044155278136
0.073,0.052,6.490503468790212,82.08629026296798
0.122,0.052,2.9442401067958617,22.640880537750434
0.026,0.052,NaN,NaN
0.169,0.052,0.4220239461879481,0.9880493225962412
0.074,0.052,6.465256171086692,95.04497266201037
0.027,0.052,NaN,NaN
0.123,0.052,2.544156818925499,24.47578365477399
0.17,0.052,0.3161689968852865,0.9151360330232927
0.075,0.052,7.357662442006102,104.67508938938451
0.028,0.052,NaN,NaN
0.124,0.052,6.181178400660578,42.62988198276247
0.076,0.052,9.010803872505056,120.23525668092634
0.171,0.052,0.23432628794901283,1.2311854300023897
0.029,0.052,NaN,NaN
0.125,0.052,5.505999916680931,39.68095715747918
0.077,0.052,4.396380135930437,102.2976942232342
0.172,0.052,0.168857168354399,0.8426166367996888
0.03,0.052,NaN,NaN
0.126,0.052,6.919745282642551,52.259436643192664
0.078,0.052,4.40367103203231,104.42608841660703
0.173,0.052,0.13469422426573857,0.7701925701615636
0.031,0.052,NaN,NaN
0.127,0.052,4.932844935575312,35.827045863101354
0.079,0.052,4.402009396034742,98.0424834138764
0.174,0.052,0.2086207667499103,1.356652717537984
0.032,0.052,NaN,NaN
0.128,0.052,7.978072902004546,44.13236438317048
0.08,0.052,4.416077244914609,82.69782262400909
0.175,0.052,0.10956604667810632,0.9069456014737094
0.033,0.052,NaN,NaN
0.129,0.052,6.211880249861707,40.326555095967926
0.081,0.052,4.424945513063372,59.415927909203916
0.176,0.052,0.11913081901118766,0.8523339733154611
0.034,0.052,NaN,NaN
0.13,0.052,6.561852716508174,46.14662506395794
0.082,0.052,4.558484940759897,70.34116145519927
0.177,0.052,0.146955407909104,1.0493126056869853
0.035,0.052,NaN,NaN
0.131,0.052,8.061982877008044,42.41246143859237
0.083,0.052,4.3918018838527795,63.73817071431282
0.036,0.052,NaN,NaN
0.178,0.052,0.10706936733828253,0.9711632143085361
0.132,0.052,6.89403521222245,37.7947993721898
0.084,0.052,4.595207237190182,63.71340329946201
0.037,0.052,NaN,NaN
0.179,0.052,0.16789984812350314,1.6454867217193805
0.133,0.052,7.748158675256187,38.76167566261408
0.085,0.052,4.718354027145088,50.639904502745196
0.038,0.052,NaN,NaN
0.18,0.052,0.18533697138357833,1.062266072368314
0.134,0.052,7.503779056807215,42.481162029753136
0.086,0.052,1.5969047190871763,6.349678034897815
0.039,0.052,NaN,NaN
0.181,0.052,0.17773493107524685,1.1150510884457943
0.135,0.052,5.254587646055787,37.970127832348844
0.087,0.052,2.937553719167649,19.042598954807914
0.04,0.052,NaN,NaN
0.182,0.052,0.12464846815867543,0.876419176618004
0.136,0.052,7.7151911736892425,38.05837751279615
0.088,0.052,5.304827164394539,67.92900105022585
0.041,0.052,NaN,NaN
0.183,0.052,0.11024532140008791,0.7646018335593696
0.137,0.052,5.881071846512967,29.223680649133183
0.089,0.052,3.6112033084543045,33.57129473254037
0.042,0.052,NaN,NaN
0.184,0.052,0.14608129178087054,0.7664989895444403
0.138,0.052,5.946870978674953,39.57710753285686
0.09,0.052,4.3331796501035855,40.04429174600731
0.043,0.052,NaN,NaN
0.139,0.052,7.433033657863234,39.7416251613749
0.185,0.052,0.11200839607374648,0.6946772652620705
0.044,0.052,NaN,NaN
0.091,0.052,3.0583760852779873,12.866091207772048
0.14,0.052,6.21743254655344,33.30146034655659
0.186,0.052,0.1730834181745417,1.3837736425997376
0.045,0.052,NaN,NaN
0.092,0.052,3.9950216483512393,78.20025546337477
0.141,0.052,6.312024110312603,37.73359648065929
0.187,0.052,0.19624833727098442,0.9465893310917939
0.046,0.052,NaN,NaN
0.093,0.052,5.343688354616444,79.17750149929725
0.142,0.052,4.2476050500366975,17.957601397647636
0.188,0.052,0.14762396363829466,0.9940929457095002
0.047,0.052,NaN,NaN
0.094,0.052,2.9766846057048877,68.62594102937213
0.143,0.052,4.0469644127923114,23.031864971241298
0.189,0.052,0.11918082619731386,0.8664210066220985
0.048,0.052,0.4735933701340528,0.13447493269109387
0.095,0.052,1.2378210028154615,7.447655090896409
0.144,0.052,5.135030571510756,20.971012506156107
0.049,0.052,0.2975191720127488,0.04659750905499063
0.19,0.052,0.09737712888688213,0.6370045835140403
0.096,0.052,4.7502132860357005,51.57653838666926
0.05,0.052,0.3535772618894055,0.07798467178674831
0.145,0.052,5.439837931788546,22.452420349427616
0.191,0.052,0.12082964276412422,0.7594182627254903
0.097,0.052,3.105289901975842,27.076743502158287
0.051,0.052,0.43473834029943426,0.1021483229465246
0.146,0.052,4.423388446390337,26.308665232750766
0.192,0.052,0.13318031520599577,0.810317347092323
0.098,0.052,1.0822936985025777,6.851116308235937
0.147,0.052,5.362124283265851,27.326195052298512
0.052,0.052,0.5413981456486949,0.22180676872616828
0.193,0.052,0.12787755272964388,0.89688155021326
0.099,0.052,1.5903510720763285,12.88919100273451
0.148,0.052,2.6888351323031077,15.556380931617777
0.053,0.052,1.0442258669706384,1.5890796454628033
0.194,0.052,0.15229997554241376,0.9066029376541042
0.1,0.052,0.5828191731000387,6.223941081773145
0.149,0.052,2.883422504286947,25.70703382951788
0.054,0.052,15.632140054790263,210.33941465428524
0.195,0.052,0.11799399321836418,0.7476712700691337
0.101,0.052,1.6416228807197482,8.223370085572403
0.15,0.052,5.191539321962401,27.354835680955237
0.055,0.052,15.591419635573313,179.41926098594416
0.196,0.052,0.12113687608786733,0.5387269743147838
0.102,0.052,2.9417121298004356,14.818592841200665
0.151,0.052,3.933771271485398,16.2694554779175
0.056,0.052,9.165902757540493,71.44996540106231
0.197,0.052,0.15635501472198654,0.9545484273585778
0.103,0.052,2.5105217607703625,7.128933226451709
0.152,0.052,2.8891960791503886,17.124049128481406
0.057,0.052,10.559795730812157,100.66735867469384
0.198,0.052,0.17183350665697794,0.9324542593535952
0.104,0.052,2.8891731127728373,15.671506742267457
0.199,0.052,0.1536976279685611,0.8738743090674106
0.153,0.052,3.1471533858710776,15.231824587597771
0.105,0.052,2.4879716410858217,9.009867403868558
0.2,0.052,0.12780726230300513,0.794026645832798
0.01,0.053,NaN,NaN
0.058,0.053,8.782742722132848,77.65088838960597
0.154,0.053,4.247492414787949,19.125248692916433
0.106,0.053,2.6119845349933266,11.336788192581974
0.155,0.053,2.043041522279403,8.433675775750576
0.011,0.053,NaN,NaN
0.107,0.053,2.839545434391747,11.807865326920842
0.059,0.053,8.749205383037989,65.29896756378253
0.012,0.053,NaN,NaN
0.156,0.053,1.7978919694340776,12.462271136423343
0.06,0.053,7.391561187000466,65.09387903180533
0.108,0.053,1.658787414011311,11.322428948565118
0.013,0.053,NaN,NaN
0.157,0.053,1.8028283480923475,13.723853742346975
0.109,0.053,1.6331396314207465,8.314834225549719
0.061,0.053,6.610212319419293,40.020821083243284
0.014,0.053,NaN,NaN
0.158,0.053,1.287863048292506,3.1307570891931755
0.11,0.053,1.399541417913872,6.581990057591945
0.062,0.053,6.386577144571673,57.82151038434522
0.015,0.053,NaN,NaN
0.111,0.053,1.6899671802842318,11.80570687901852
0.159,0.053,2.018698067734162,8.690538222065442
0.063,0.053,6.615049910273004,84.58195548551254
0.016,0.053,NaN,NaN
0.112,0.053,1.7143411432977795,10.187728436078894
0.16,0.053,2.033274844996603,9.095953709404016
0.064,0.053,4.306305251327602,53.92916145148801
0.017,0.053,NaN,NaN
0.113,0.053,1.7698544650744734,7.797370591199534
0.161,0.053,1.4218127087868937,7.4363856097553676
0.065,0.053,3.8441414604264565,140.29230824277826
0.018,0.053,NaN,NaN
