,0.00e+00,1.50e-03,3.00e-03
0,0.00016011117981263947,0.00017697918387364153,0.0002098586299503792
1,0.00016011117981263947,0.00017697918387364153,0.0002098586299503792
2,0.00016011117981263947,0.00017697918387364153,0.0002098586299503792
4,0.00016011117981263947,0.00017697918387364153,0.0002098586299503792
8,0.00016011117981263947,0.00017697918387364153,0.0002098586299503792
16,0.00016011117981263947,0.00017697918387364153,0.0002098586299503792
32,0.00018157226770265468,0.00020782305601547247,0.00019308093834463573
